IDMonument,MonNumber,MonName,IDMonType,IDState,IDRegion,MonDescription,MonLength,MonWide,MonSquare,MonLayer,IDSquareType,IDSoilType,IDWaterType,IDRiverReliefType,IDLocalReliefForm,MonDateToTheFort,IDArrangementType,FerrousMetallurgy,NonferrousMetallurgy,Agriculture,IDMapNumber,IDCurrentState,Active,Location Specified,MonTatarCodeNumber,IDMonCultureBelonging,AnotherCultureLayers,MonDecimalLatitude,MonDecimalLongitude,MonLatitude,MonLongitude
1011,222,"Новочистопольское IV",2,3,42,"В 0,4 км  к ЗСЗ от центральной части д. Чистопольские Выселки, в 150 м к ЗЮЗ от кирпичного завода, на левом берегу речки и оврага, на двух мысах надлуговой террасы.",120,45,5400,,2,,2,3,8,0,3,0,0,0,134,,1,0,,396,396,5.5340097221999997e+01,5.0651488888999999e+01," 55° 20' 24"""," 50° 39' 5"""
1012,223,"Новочистопольское V",2,3,42,"У З окраины центральной части д. Чистопольские Выселки, на краю надлуговой террасы.",160,50,8000,,2,,2,3,3,0,3,0,0,0,144,,1,0,,397,397,5.5332788889000000e+01,5.0647080555999999e+01," 55° 19' 58"""," 50° 38' 49"""
749,224,"Галактиововское I",3,3,42,"В 0,4 км к Ю от 3-го отделения Галактионовского совхоза, на левом берегу речки Грязнухи, левого притока р. Прость.",,,,,,,2,1,1,0,4,0,0,0,134,,1,0,,134,134,5.5385350000000003e+01,5.0816127778000002e+01," 55° 23' 7"""," 50° 48' 58"""
1065,225,"Русскосарсазское",1,3,42,"В 2,5—3 км к ЗСЗ от д. Русский Сарсаз, на левом берегу р. Прость, левого притока Камы, на высоком (20 м) мысу камской террасы, ограниченном оврагом с обрывистыми склонами.",85,55,4675,,2,,2,5,5,0,4,0,0,0,135,,1,1,,450,450,5.5419952778000003e+01,5.1005766667000003e+01," 55° 25' 12"""," 51° 0' 21"""
1066,226,"Русскосарсазское I",3,3,42,"В 1 км к СЗ от д. Русский Сарсаз.",,,,,,,2,5,1,0,2,0,0,0,135,,1,0,,451,451,5.5412305556000000e+01,5.1014425000000003e+01," 55° 24' 44"""," 51° 0' 52"""
1166,227,"Суворовское",2,3,42,"В 0,2—0,3 км к СЗ от д. Суворовки, на краю надлуговой террасы [В Археологической карте Татарстана - Суворовское I селище].",200,100,20000,40,3,,5,5,1,0,3,0,0,0,135,,1,0,,551,551,5.5403883333000003e+01,5.1086419444000001e+01," 55° 24' 14"""," 51° 5' 11"""
1078,228,"Свердловское I",2,3,30,"У З окраины п. Свердловец I, на левом берегу речки Толкишки, левого притока р. Шешмы, левого притока Камы.",,,,,,,2,3,6,0,4,0,0,0,135,,1,0,,463,463,5.5364041667000002e+01,5.1147247221999997e+01," 55° 21' 51"""," 51° 8' 50"""
1121,229,"Среднетолкишкинское I",2,3,42,"В 0,5—0,6 км к СВ от д. Средний Толкиш,  на левом берегу речки Толкиш, левого притока р. Шешмы, на склоне надлуговой террасы.",150,140,21000,,3,,2,3,1,0,4,0,0,0,135,,1,0,,506,506,5.5342322222000000e+01,5.1013841667000001e+01," 55° 20' 32"""," 51° 0' 50"""
1181,230,"Татсунчелеевское",1,3,3,"В 0,5 км к С от с. Татарское Сунчелеево, на высоком мысу коренного правого берега реки, в урочище ""Кыз-кала"".",,,2800,65,2,,2,7,1,0,2,0,0,0,153,,1,1,,566,566,5.4724538889000002e+01,5.0735941666999999e+01," 54° 43' 28"""," 50° 44' 9"""
1182,231,"Татсунчелеевское I",2,3,3,"За валом, к С от Татсунчелеевского городища.",300,100,30000,,3,,2,7,1,1,2,0,0,0,153,,1,0,,567,567,5.4726080555999999e+01,5.0735802778000000e+01," 54° 43' 34"""," 50° 44' 9"""
1183,232,"Татсунчелеевское II",2,3,3,"В 1,5 км к СЗ от с. Татсунчелеево, на краю коренного берега реки.",190,80,15200,,3,,2,7,1,0,2,0,0,0,153,,1,0,,568,568,5.4729697221999999e+01,5.0713116667000001e+01," 54° 43' 47"""," 50° 42' 47"""
968,233,"МЮД I",2,3,3,"В 2,3—2,6 км к СЗ от центральной усадьбы п. Мюд, на правом берегу р. Б.Сульча, на краю надлуговой террасы.",100,80,8000,,2,,2,7,1,0,3,0,0,0,153,,1,0,,353,353,5.4725183332999997e+01,5.0756719443999998e+01," 54° 43' 31"""," 50° 45' 24"""
969,234,"МЮД II",2,3,3,"В 0,35—0,75 км к СЗ от центральной усадьбы п. Мюд.",,,70000,,5,,2,7,1,0,3,0,0,0,153,,1,0,,354,354,5.4713683332999999e+01,5.0780280556000001e+01," 54° 42' 49"""," 50° 46' 49"""
970,235,"МЮД III",2,3,3,"В 0,2—0,3 км к С от З края п. Мюд, на краю коренного берега.",100,80,8000,,2,,2,7,1,0,3,0,0,0,153,,1,0,,355,355,5.4717072221999999e+01,5.0771466666999999e+01," 54° 43' 1"""," 50° 46' 17"""
1138,236,"Старомокшинское",1,3,3,"В 1,2—1,3 км к С от с. Старое Мокшино, в верховьях Шишкинского оврага.",45,40,1800,50,2,,3,6,5,0,2,0,0,0,153,,1,1,,523,523,5.4727658333000001e+01,5.0806533332999997e+01," 54° 43' 40"""," 50° 48' 24"""
1139,237,"Старомокшинское I",2,3,3,"В 0,8 км к С от с. Старое Мокшино(л.б.р. Б. Сульча), на краю надлуговой террасы правого берега Шишкинского оврага.",,,,,,,3,6,2,0,2,0,0,0,153,,1,0,,524,524,5.4724291667000003e+01,5.0802241666999997e+01," 54° 43' 27"""," 50° 48' 8"""
1140,238,"Старомокшинское III",2,3,3,"К С от Старомокшинского I селища, через ложбину. [У П.Н. Старостина - Старомокшинское II селище].",120,70,8400,,2,,3,6,2,0,2,0,0,0,153,,1,0,,525,525,5.4725088888999998e+01,5.0803355556000000e+01," 54° 43' 30"""," 50° 48' 12"""
1131,239,"Старокиязлинское I",2,3,3,"В 1,5 км к ЮЗ от с. Старые Киязлы, на невысоком отлогом мысу коренной террасы. [У П.Н. Старостина - Киязлинское I селище.]",110,100,11000,,3,,2,6,1,0,3,0,0,0,154,,1,0,,516,516,5.4734850000000002e+01,5.1043155556000002e+01," 54° 44' 5"""," 51° 2' 35"""
1132,240,"Старокиязлинское II",2,3,3,"В 0,4 км к З от с. Старые Киязлы, на краю надлуговой террасы. [У П.Н. Старостина - Киязлинское II селище.]",130,120,15600,,3,,2,3,1,0,3,0,0,0,154,,1,0,,517,517,5.4740561110999998e+01,5.1054913888999998e+01," 54° 44' 26"""," 51° 3' 18"""
1004,241,"Новокутушское II",2,3,41,"В 0,2 км к СЗ от д. Новый Кутуш, на мысу надлуговой террасы, влево от дороги Новый Кутуш - Старый Кутуш.",70,30,2100,,2,,2,3,3,0,3,0,0,0,154,,1,0,,389,389,5.4703344444000003e+01,5.1142727778000001e+01," 54° 42' 12"""," 51° 8' 34"""
1005,242,"Новокутушское III",2,3,41,"В 0,2 км к С от В края  д. Новый Кутуш (п.б.р. Б. Сульча), на мысу надлуговой террасы.",96,87,8352,,2,,2,3,8,0,3,0,0,0,154,,1,0,,390,390,5.4709508333000002e+01,5.1165044444000003e+01," 54° 42' 34"""," 51° 9' 54"""
1228,243,"Ульяновское I",2,3,41,"В 0,3 км к СЗ от д. Ульяновки, на краю надлуговой террасы, 10-11 м над поймой.",70,50,3500,,2,,2,3,8,0,3,0,1,0,154,,1,0,,613,613,5.4728236111000001e+01,5.1236308332999997e+01," 54° 43' 42"""," 51° 14' 11"""
1229,244,"Ульяновское II",2,3,41,"В 0,2 км к С от д. Ульяновки (пр.б.р. Б. Сульча), на мысу коренной террасы правого берега реки, 8-9 м над поймой.",110,70,7700,,2,,2,3,1,0,3,0,0,0,154,,1,0,,614,614,5.4731902777999998e+01,5.1244719443999998e+01," 54° 43' 55"""," 51° 14' 41"""
1129,245,"Староильимовское II",2,3,3,"В 1 км к ЮВ от д. Старое Ильмово, на правом берегу р. Большой Сульчи.",,,,,,,2,1,1,0,4,0,0,0,154,,1,0,,514,514,5.4744663889000002e+01,5.1344311111000003e+01," 54° 44' 41"""," 51° 20' 40"""
1220,246,"Тюрнясевское  I",2,3,32,"В 0,8 км к С от с. Тюрнясево (л.б.р. Б. Сульча), на невысоком мысу надлуговой террасы.",200,100,20000,,3,,2,3,7,0,3,0,0,0,161,,1,0,,605,605,5.4602627777999999e+01,5.0583688889000001e+01," 54° 36' 9"""," 50° 35' 1"""
1221,247,"Тюрнясевское II",2,3,32,"В 0,6 км к С от центральной усадьбы совхоза ""Тюрнясевский"", на краю надлуговой террасы, подходящей к низине в виде невысокого мыса.",125,90,11250,,3,,2,3,7,0,3,0,0,0,161,,1,0,,606,606,5.4605449999999998e+01,5.0597658332999998e+01," 54° 36' 20"""," 50° 35' 52"""
857,248,"Кичкальнинское",2,3,32,"В 0,4-0,5 км к ЮВ от д. Кичкальня (л.б.р. Мараса).",,,,,,,2,1,1,0,4,0,0,0,152,,1,0,,242,242,5.4730072221999997e+01,5.0367827777999999e+01," 54° 43' 48"""," 50° 22' 4"""
980,249,"Нижнекачеевское V",2,3,6,"В 1,2—1,3 км к В от с. Нижнее Качеево, на краю надлуговой террасы. [У П.Н. Старостина - Нижнекачеевское I селище].",,,,,,,2,3,1,0,3,0,0,0,152,,1,0,,365,365,5.4679358333000003e+01,5.0016722221999999e+01," 54° 40' 46"""," 50° 1' 0"""
979,250,"Нижнекачеевское III",2,3,6,"В 1,5 км к ВЮВ от с. Нижнее Качеево, на краю надлуговой террасы. [У П.Н. Старостина - Нижнекачеевское II селище].",,,60000,25,5,,2,3,1,0,3,0,0,0,152,,1,0,,364,364,5.4672975000000001e+01,5.0020391666999998e+01," 54° 40' 23"""," 50° 1' 13"""
978,251,"Нижнекачеевcкое V",3,3,6,"В 2 км к ВСВ от с. Нижнее Качеево (л.б.р. Шня, пр.пр.р. М. Черемшан), на краю надлуговой террасы. [У П.Н. Старостина - Нижнекачеевское IV местонахождение].",,,,,,,2,3,1,0,3,0,0,0,152,,1,0,,363,363,5.4679552778000001e+01,5.0022369443999999e+01," 54° 40' 46"""," 50° 1' 21"""
974,252,"Нижнеалькеевcкое III",2,3,6,"В 2,5 км к ВСВ от с. Нижнее Алькеево, на краю надлуговой террасы. [У П.Н. Старостина - Нижнеалькеевское I селище].",,,,,,,2,3,1,0,3,0,0,0,152,,1,0,,359,359,5.4787097222000000e+01,5.0080788888999997e+01," 54° 47' 14"""," 50° 4' 51"""
975,253,"Нижнеалькеевское II",2,3,6,"В 1,7 - 1,8 км к ВСВ от с. Нижнее Алькеево (л.б.р. Ата-су, пр.пр.р. М. Черемшан), на краю надлуговой террасы. [У П.Н. Старостина - Нижнеалькеевское III селище].",,,,,,,2,3,1,0,3,0,0,0,152,,1,0,,360,360,5.4787908332999997e+01,5.0067819444000001e+01," 54° 47' 16"""," 50° 4' 4"""
1264,254,"Чувбродcкое III",2,3,6,"В 0,8 км к Ю от д. Чувашский Брод (л.б.р. М. Черемшан), на краю надлуговой террасы. [У П.Н. Старостина - Чувбродское II селище].",,,,,,,2,3,1,0,4,0,0,0,152,,1,0,,649,649,5.4731152778000002e+01,5.0081338889000001e+01," 54° 43' 52"""," 50° 4' 53"""
1281,255,"Юхмачинское",2,3,6,"В 1,5 км к ССВ от с. Юхмачи (пр.б.р. М. Черемшан), на краю надлуговой террасы.",,,10000,30,2,,2,3,1,0,3,0,0,0,160,,1,0,,666,666,5.4641213888999999e+01,4.9992113889000002e+01," 54° 38' 28"""," 49° 59' 32"""
727,256,"Верхнеальмурзинское I",2,3,6,"Против западной части села Верхнее Альмурзино (л.б.р. Юхмачи), на краю надлуговой террасы.",,,80000,,6,,2,3,1,0,3,0,0,0,159,,1,0,907,112,112,5.4617833333000000e+01,4.9904105555999998e+01," 54° 37' 4"""," 49° 54' 15"""
728,257,"Верхнеальмурзинское II",2,3,6,"У колхозной фермы с. Верхнее Альмурзино, на левом берегу р. Юхмачка, на краю надлуговой террасы.",,,,40,,,2,3,1,0,3,0,0,0,159,,1,0,908,113,113,5.4620966666999998e+01,4.9909941666999998e+01," 54° 37' 15"""," 49° 54' 36"""
660,258,"Белозерское",2,3,6,"Против Ю конца п. Белозерский, на краю надлуговой террасы.",200,100,20000,,3,,2,3,1,0,4,0,0,0,160,,1,0,,45,45,5.4519891667000003e+01,5.0001069444000002e+01," 54° 31' 12"""," 50° 0' 4"""
1008,259,"Новосахчинское",3,4,82,"В 0,9 км к ЮЗ от д. Новая Сахча, на правом берегу р. Малый Черемшан.",,,,,,,2,1,1,0,4,0,0,0,160,,1,0,,393,393,5.4449436110999997e+01,5.0011086110999997e+01," 54° 26' 58"""," 50° 0' 40"""
1147,260,"Старосахчинское",2,4,82,"В 2,1—2,2 км к СЗ от д. Старая Сахча, на правом берегу р. Малый Черемшан.",,,,,,,2,1,1,0,4,0,0,0,159,,1,0,,532,532,5.4433755556000001e+01,4.9916380556000000e+01," 54° 26' 2"""," 49° 54' 59"""
1093,261,"Сихтерьминское",2,3,6,"В 1 км к В от д.Сихтерма, на левом берегу реки Ата, правого притока Малого Черемшана.",,,,,,,2,1,1,0,4,0,0,0,151,,1,0,,478,478,5.4770172221999999e+01,4.9897161111000003e+01," 54° 46' 13"""," 49° 53' 50"""
