"IDMonument","MonNumber","MonName","IDMonType","IDState","IDRegion","MonDescription","MonLength","MonWide","MonSquare","MonLayer","IDSquareType","IDSoilType","IDWaterType","IDRiverReliefType","IDLocalReliefForm","MonDateToTheFort","IDArrangementType","FerrousMetallurgy","NonferrousMetallurgy","Agriculture","IDMapNumber","IDCurrentState","Active","Location Specified","MonTatarCodeNumber","IDMonCultureBelonging","AnotherCultureLayers","MonDecimalLatitude","MonDecimalLongitude","MonLatitude","MonLongitude"
"910","310","Ленинское I","3","3","31","Напротив с. Ленино, на краю террасы правого берега, в 100 м к С от трассы.",,,,,,,"2","3","1","false","1","false","false","false","145",,"true","false",,"295","295","55.204208333","51.270097222"," 55° 12' 15"""," 51° 16' 12"""
"911","311","Ленинское III","3","3","31","В 150 м к ЮЮВ от МТФ, в 2,2 км к ЮВ от В края с. Ленино, на краю дюнообразной террасы на лугах.",,,,,,,"2","2","9","false","1","false","false","false","145",,"true","false",,"296","296","55.187683333","51.280736111"," 55° 11' 16"""," 51° 16' 51"""
"912","597","Лысая Гора","1","2","65","На СЗ отроге Жигулевских гор, над б.д. Моркваши (ныне - г. Жигулевск), на высоком мысу, ограниченном р. Волга и широким оврагом.",,,,,,,"2","7","8","false","4","false","false","false","169",,"true","true",,"297","297","53.432925","49.549447222"," 53° 25' 59"""," 49° 32' 58"""
"913","214","Лягушкинское I","2","3","42","В 0,7 км к З от б.д. Лягушкино (Родники), на левом берегу р. Булачки, левом притоке р. Шенталы, на двух мысах надлуговой террасы [В Археологической карте Татарстана - Родниковское I селище].","265","200","53000","20","5",,"2","3","8","false","3","false","false","false","143",,"true","false",,"298","298","55.134227778","50.244194444"," 55° 8' 3"""," 50° 14' 39"""
"914","215","Лягушкинское II","2","3","42","В 1,7 км к Ю от д. Лягушкино (Родники), на левом берегу р. Булачки, на мысу надлуговой террасы, образованном руслом р. Булачки и оврагами. [В Археологической карте Татарстана - Родниковское II селище].","350","110","38500","45","4",,"2","3","8","false","3","false","false","false","143",,"true","false",,"299","299","55.123552778","50.2375"," 55° 7' 25"""," 50° 14' 15"""
"915","412","Макаровское","2","3","24","В 4 км к Ю от д. Макаровка, на краю правой невысокой террасы р. Меши. Затоплено.","150","30","4500",,"2",,"2","3","3","false","2","false","false","false","141",,"true","false",,"300","300","55.287811111","49.400730556"," 55° 17' 16"""," 49° 24' 3"""
"916","463","Маклашеевский IV","4","3","90","В 0,8 км к З от Маклашеевского II городища, на ЮЗ окраине б.д. Маклашеевка.",,,,,,,"2","5","1","false","2","false","false","false","150",,"true","false",,"301","301","54.8181","49.0365"," 54° 49' 5"""," 49° 2' 11"""
"917","464","Маклашеевский V","4","3","90","На месте б.д. Маклашеевка, на мысу коренного берега р. Утки, в 0,4 км к ССЗ от Маклашеевского II городища, на высоте 18-20 м над уровнем поймы, к востоку от глубокого оврага, в 400 м к югу от кладбища д. Маклашеевка.",,,,,,,"2","5","1","false","2","false","false","false","150",,"true","false",,"302","302","54.819675","49.032422222"," 54° 49' 11"""," 49° 1' 57"""
"918","131","Маклашеевское I","2","3","90","В 360 м к СЗ от Маклашеевского II городища, на правом берегу р. Утки. На краю коренного берега реки.","100","80","8000","75","2",,"2","5","8","false","2","false","false","false","150",,"true","false",,"303","303","54.8175","49.0258"," 54° 49' 3"""," 49° 1' 33"""
"919","130","Маклашеевское II","1","3","90","В излучине правого берега р. Утки, на сильно вытянутом мысу, на месте б.д. Маклашеевки.
В 1971 г. приводятся данные, что вал имел шишкообразную форму, высоту 4 м и ширину в основании 15-16 м. Западная сторона вала повреждена поздними перекопами. Городище такде было укреплено дополнительным валом со стороны окончания мыса, высотой 0,75 см. Этот вал в 1971 г. уже был полностью разрушен.","100","75","7500","60","2",,"2","5","7","false","2","true","true","true","150","5","true","true",,"304","304","54.814661111","49.038977778"," 54° 48' 53"""," 49° 2' 20"""
"920","132","Маклашеевское II","2","3","90","В 250 м к СЗ от Маклашеевского II городища, на правом берегу р. Утки. На краю коренного берега реки, на мысу между оврагами.","60","40","2400","70","2",,"2","5","5","false","2","false","false","false","150",,"true","false",,"305","305","54.8179","49.0306"," 54° 49' 4"""," 49° 1' 50"""
"921","133","Маклашеевское III","2","3","90","В 150 м к СCЗ от Маклашеевского II  городища, на правом берегу р. Утки. На мысу коренного берега между оврагами.","80","70","5600","75","2",,"2","5","5","false","2","false","false","false","150",,"true","false",,"306","306","54.8169","49.0351"," 54° 49' 1"""," 49° 2' 6"""
"922","134","Маклашеевское IV","2","3","90","В 250 м к СВ от Маклашеевского II городища, на правом берегу р. Утки. На мысу коренного берега между оврагами. [У П.Н. Старостина - в 50 м к СВ.]","60","40","2400","80","2",,"2","5","5","true","2","false","false","false","150",,"true","true",,"307","307","54.816633333","49.041805556"," 54° 48' 60"""," 49° 2' 31"""
"923","526","Малая Кандарать I","2","4","78","К С от c. Малый Кандарать, рядом с городищем, на мысу Лопатина Третья, близ безымянной речки.
Находится к С от д. Мал. Кандарать Большекандаратского сельсовета, рядом с городищем, на мысу Лопатина Третья, близ безымянной речки, занимая около 3 га. Здесь были выявлены шесть курганообразных возвышений (поперечником 9-21 м, высотой 0,45-1,0 м) и 11 ям диаметром 9-12 м. Раскопки показали, что первые являются остатками жилищ, а вторые - каменоломнями, поставлявшими материал для построек. Исследованы два возвышения (близ которых оказались хозяйственные ямы цилиндрической формы), одно размерами 16 х 0,7 м, а другое - 20 х 1,0 м. Помимо большого количества культурных остатков (кости домашних животных, керамика и пр.), всхолмления содержали скопления камней, золу и угольки. Контуры построек четко не прослеживались; по предположению П.Д.Степанова они могли иметь каменные фундаменты и очаги.",,,"30000",,"3",,"3","5","5","false","2","false","false","true","118",,"true","false",,"308","308","54.399530556","46.897722222"," 54° 23' 58"""," 46° 53' 52"""
"924","527","Малая Кандарать II","2","4","78","При д. Мал. Кандарать, в 3 км к ЮЗ от с. Бол. Кандарать, за валом II Малокандаратского городища. На площадке - ямы и ""шишки"". При шурфовке в одной из ям ""во втором штыке"" обнаружено много керамики именьковского типа.",,,,,,,"3","5","2","true","2","false","false","false","118",,"true","false",,"309","309","54.403038889","46.887316667"," 54° 24' 11"""," 46° 53' 14"""
